time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-0.8714424649001392,-1.3518377464312734,18.39329259072766,6.2430542322034785,0.10096256637625256,0.0,-1.3396841397036827,-1.3032070021086366,5.085614274668691,0.058108294965926864,-0.015570411575550242,0.0,454.795404262161,455.2363189709825,453.36697382412126,453.15701325075366
3.000000000000002,-0.9538816603992463,-1.4308715174672744,18.700816918209778,6.246051070770401,0.1009017051710499,0.0,-1.4082317507188893,-1.3309256642143974,5.164831988242145,0.02385557813552743,0.01845238416671703,0.0,456.04582868042405,458.7557827248013,458.2194184907178,455.4892352960464
3.0600000000000023,-1.0403352373002102,-1.5114795681182303,19.01202778351108,6.248042939002545,0.10260213284058661,0.0,-1.4736854582862589,-1.3558505744161626,5.208619135385011,0.047299266630198185,0.043065776136155615,0.0,445.92225644266654,447.928897965321,445.89730606836247,447.8091020058339
3.1200000000000023,-1.1305592432596854,-1.5934778989010192,19.323954847718234,6.2510702408916,0.10468351413134336,0.0,-1.5340122591076044,-1.3771986111211347,5.188998796944069,0.05611659110797604,0.007255455091550908,0.0,428.18802202465605,425.1305926625275,426.8990356793367,427.65258590130804
3.1800000000000024,-1.2246296552076965,-1.6767650579473503,19.636548893576496,6.25497572371213,0.1048695106286397,0.0,-1.6017010666019782,-1.3987093706493776,5.2305975490396905,0.07876080877791042,-0.006875835582114876,0.0,448.19014115266134,447.03991468103646,444.62535564721003,446.4799514269616
3.2400000000000024,-1.3230401311134743,-1.7613400335234335,19.954234328475483,6.259515443693607,0.10443759426645549,0.0,-1.6785667039261805,-1.4199693984112385,5.358319074851993,0.0686095239839669,-0.007852112070278403,0.0,473.1819503969252,473.1068921974785,473.9947808599973,473.21798164535613
3.3000000000000025,-1.4256985446187673,-1.8470207299817962,20.276147704223916,6.263687280445666,0.10376987674332572,0.0,-1.7433529855034267,-1.4357023536636506,5.372067066375821,0.07131102504840818,-0.018653915809123248,0.0,438.9427339055515,438.0453527143555,440.22141883635845,440.4486596382003
3.3600000000000025,-1.5326256169276387,-1.9336435778524788,20.602627188773408,6.267872436470338,0.1031816153931775,0.0,-1.820757419544672,-1.4512777956513554,5.509921054656255,0.06643969737952353,0.0037222990842865136,0.0,476.161762925774,477.8708549807992,478.5247321142264,478.15702876564774
3.4200000000000026,-1.6445261034269891,-2.0211611463330184,20.940574229739312,6.271419583687166,0.103168978702886,0.0,-1.9091764559071693,-1.465501975942841,5.753741873520903,0.037512552152572376,-0.009543740404797421,0.0,508.8985566076733,507.9479670416805,511.1059718816853,509.0416656872049
3.4800000000000026,-1.760921522905292,-2.10936555562332,21.285287609242456,6.273632414421286,0.10304919806024948,0.0,-1.9706860745972359,-1.4744692576013152,5.736778535324783,0.03558579805825837,0.009936777508875592,0.0,432.0084306204778,433.6482933308618,434.74764568247036,434.586802682126
3.5400000000000027,-1.8817361414188687,-2.1981366632856494,21.63594378074345,6.275401593394228,0.10334920383720636,0.0,-2.056438815899366,-1.4843316012514385,5.9506066268488285,0.013061806867146811,-0.007370067462880029,0.0,504.1086109096187,502.85620652500654,503.552431314218,501.9202925188705
3.6000000000000028,-2.007310809798747,-2.2874356432857006,21.99561693331998,6.276216142746296,0.10245405202274238,0.0,-2.129311553583672,-1.492224279342906,6.038003959910754,0.014584509340420736,-0.03766396988236539,0.0,469.5040012609803,467.14727386132904,468.90338630978306,469.02155930813433
3.660000000000003,-2.136915112140475,-2.3771708019472872,22.3573496744959,6.2774093050443085,0.1003868475790668,0.0,-2.190705323759921,-1.4988672417328424,6.019859974894467,0.028803518192760676,-0.02870276119812071,0.0,436.80562318927616,437.55192801398937,435.71008529142733,436.89747467098
3.720000000000003,-2.2704414576115663,-2.467297642088275,22.720608349857592,6.279231089720872,0.09918550814659355,0.0,-2.2600416118000437,-1.5051958146870636,6.088391743972012,0.03331227150756741,-0.006697913890570219,0.0,464.2826537309235,466.00625030569154,462.03889755818,462.39456004172894
3.780000000000003,-2.4083163170375945,-2.5577763778952707,23.08997431209005,6.281419127685515,0.099261093338745,0.0,-2.335739200364946,-1.5105452977753384,6.2230423694251416,0.042128354298798354,0.013706536357011113,0.0,483.7401934226854,485.2745583657362,483.40813699033714,484.0726172997639
